name,chrom,chrom_class,mean_jc_div
gu_70_chr16_2738964_2741917,16,micro_derived,0.356612638762216
gu_71_chr16_2767650_2770541,16,micro_derived,0.421467353171489
gu_72_chr16_2793706_2796661,16,micro_derived,0.4296523070514528
gu_73_chr16_2820672_2823625,16,micro_derived,0.3532440758142101
gu_74_chr16_2850751_2853706,16,micro_derived,0.36865005389623173
gu_75_chr16_2873168_2876669,16,micro_derived,0.4039610374429072
gu_76_chr16_2925767_2928657,16,micro_derived,0.338716149857241
gu_77_chr16_2951319_2954209,16,micro_derived,0.4324574838824295
gu_78_chr16_2978765_2981719,16,micro_derived,0.4490682722298401
gu_79_chr16_3006500_3009392,16,micro_derived,0.42313559248031707
gu_80_chr16_3030148_3033041,16,micro_derived,0.3364440864109923
gu_81_chr16_3050921_3053875,16,micro_derived,0.36849090658854244
gu_82_chr16_3087392_3090284,16,micro_derived,0.33648108042580394
gu_83_chr16_3127650_3130532,16,micro_derived,0.42959799908601
gu_84_chr16_3165391_3168282,16,micro_derived,0.426722695546032
gu_85_chr16_3180891_3183846,16,micro_derived,0.4474993343241773
gu_86_chr16_3227120_3230009,16,micro_derived,0.4203105403148791
gu_87_chr16_3281440_3284332,16,micro_derived,0.33342571029357876
gu_88_chr16_3380634_3383525,16,micro_derived,0.3176653540998198
gu_89_chr16_3399519_3402410,16,micro_derived,0.4273616977569805
gu_90_chr16_3430734_3433690,16,micro_derived,0.3779564450026137
gu_92_chr16_3462961_3465851,16,micro_derived,0.33948746670003993
gu_93_chr16_3512119_3515072,16,micro_derived,0.36930916817931425
gu_94_chr16_3566394_3569285,16,micro_derived,0.33842811506874965
gu_95_chr16_3607948_3610839,16,micro_derived,0.33890042988904384
gu_96_chr16_3651224_3654115,16,micro_derived,0.33809380324911
gu_97_chr16_3714670_3717624,16,micro_derived,0.3648590459375635
gu_98_chr16_3731309_3734191,16,micro_derived,0.3370483036605867
gu_99_chr16_3794061_3797015,16,micro_derived,0.36994044044166585
gu_100_chr16_3849542_3852497,16,micro_derived,0.42225435219665275
gu_101_chr16_3903539_3906431,16,micro_derived,0.3358916373270992
gu_102_chr16_3943581_3947002,16,micro_derived,0.36683253558789924
gu_103_chr16_3988921_3991803,16,micro_derived,0.3343762972683114
gu_104_chr16_4063763_4066654,16,micro_derived,0.3236263635921181
gu_105_chr21_7807407_7810927,21,micro_derived,0.8075059703942241
gu_106_chr22_195984_199487,22,micro_derived,0.4640278456812064
gu_107_chr22_227088_230611,22,micro_derived,0.4691953807386208
gu_108_chr24_131353_140610,24,micro_derived,0.44582894432979453
gu_109_chr24_271902_274480,24,micro_derived,0.29209937456093243
gu_110_chr24_350284_353097,24,micro_derived,0.32802503597556165
gu_111_chr25_935131_938617,25,micro_derived,0.41753935610687287
gu_112_chr25_1039316_1042607,25,micro_derived,0.5057356365065985
gu_113_chr25_1067364_1070875,25,micro_derived,0.4685700200440958
gu_114_chr25_1129000_1132488,25,micro_derived,0.35732639300292035
gu_115_chr25_1266520_1269817,25,micro_derived,0.5034191664801199
gu_117_chr25_1357033_1360451,25,micro_derived,0.39173989279729243
gu_118_chr25_1384334_1387923,25,micro_derived,0.4127769549294291
gu_119_chr25_1486267_1489564,25,micro_derived,0.5015485482932098
gu_120_chr25_1510385_1513874,25,micro_derived,0.3628365738412558
gu_121_chr25_1657628_1661086,25,micro_derived,0.5041652943657745
gu_122_chr25_1686365_1689887,25,micro_derived,0.46537518417538615
gu_124_chr25_1801998_1805490,25,micro_derived,0.3637069349317509
gu_125_chr25_1943453_1946751,25,micro_derived,0.5063968137532577
gu_126_chr25_1985646_1988894,25,micro_derived,0.5792592663137885
gu_127_chr25_2042762_2046249,25,micro_derived,0.43900251456016365
gu_128_chr25_2084118_2087558,25,micro_derived,0.43809942729662105
gu_129_chr25_2196640_2200000,25,micro_derived,0.5023864843145467
gu_131_chr25_2296635_2300076,25,micro_derived,0.36243972446121503
gu_132_chr25_2387820_2391117,25,micro_derived,0.5015296861616548
gu_133_chr25_2440388_2444028,25,micro_derived,0.42035978942452595
gu_134_chr25_2555274_2558571,25,micro_derived,0.49849501723456535
gu_135_chr25_2696105_2699464,25,micro_derived,0.503556083792735
gu_136_chr25_2885280_2888577,25,micro_derived,0.5047031942797667
gu_137_chr25_3009639_3012935,25,micro_derived,0.5018036733541974
gu_139_chr25_3099769_3103179,25,micro_derived,0.39417842148580706
gu_141_chr25_3203255_3206699,25,micro_derived,0.36402793516800586
gu_142_chr25_3311510_3314806,25,micro_derived,0.5014128161820275
gu_143_chr25_3414686_3418192,25,micro_derived,0.46532784515450065
gu_144_chr25_3440324_3443823,25,micro_derived,0.4679964972168291
gu_146_chr25_3788109_3791528,25,micro_derived,0.36318200369631537
gu_147_chr25_3880378_3883867,25,micro_derived,0.4266994911474857
gu_148_chr25_3987589_3991039,25,micro_derived,0.5031383966200629
gu_149_chr25_4059649_4063008,25,micro_derived,0.5023864843145467
gu_150_chr25_4100557_4103877,25,micro_derived,0.5916396805454568
gu_151_chr25_4144776_4148071,25,micro_derived,0.586692786700015
gu_152_chr25_4236188_4239485,25,micro_derived,0.5038118189657274
gu_153_chr25_4331995_4335424,25,micro_derived,0.43217219489157094
gu_154_chr25_4346141_4349583,25,micro_derived,0.3998954503323731
gu_155_chr25_4432026_4435323,25,micro_derived,0.5014128161820275
gu_156_chr25_4518765_4522252,25,micro_derived,0.4170643087833183
gu_157_chr25_4586580_4590093,25,micro_derived,0.8095304287384298
gu_158_chr25_4661105_4664472,25,micro_derived,0.5707784585100227
gu_159_chr25_4765948_4769467,25,micro_derived,0.468650060951384
gu_160_chr25_4823170_4826663,25,micro_derived,0.36890148927481486
gu_161_chr25_4960897_4964193,25,micro_derived,0.5036407245593938
gu_163_chr28_5729521_5733037,28,micro_derived,0.5274339399595516
gu_164_chr28_5959215_5962162,28,micro_derived,0.31489891584392893
gu_165_chr28_5993558_5996855,28,micro_derived,0.6179104696231225
gu_166_chr28_6251644_6254566,28,micro_derived,0.40635853498487
gu_167_chr29_496745_500040,29,micro_derived,0.5902972141611453
gu_168_chr29_537113_540551,29,micro_derived,0.4128481396913501
gu_169_chr29_601996_605317,29,micro_derived,0.5852801474850651
gu_170_chr29_744198_747443,29,micro_derived,0.580408197774636
gu_171_chr29_809983_813492,29,micro_derived,0.3852086799479047
gu_172_chr29_824081_827569,29,micro_derived,0.3603719944057062
gu_173_chr29_885316_897684,29,micro_derived,0.5086057324890415
gu_174_chr29_904906_923253,29,micro_derived,0.7292770464024054
gu_175_chr29_929733_932981,29,micro_derived,0.5697197720154662
gu_176_chr29_1029136_1046074,29,micro_derived,0.3583641257058172
gu_177_chr29_1121970_1125218,29,micro_derived,0.5075864079984361
gu_178_chr29_1188063_1191541,29,micro_derived,0.42211370677214055
gu_179_chr29_1251258_1254746,29,micro_derived,0.4343152081334961
gu_180_chr29_1261409_1264916,29,micro_derived,0.36887863330511417
gu_181_chr29_1297671_1321050,29,micro_derived,0.6399190300821167
gu_182_chr29_1360811_1364246,29,micro_derived,0.4369091560681871
gu_183_chr29_1375460_1378948,29,micro_derived,0.3371855446853879
gu_184_chr29_1427627_1430873,29,micro_derived,0.5846580466182117
gu_185_chr29_1478395_1481896,29,micro_derived,0.4496043832368407
gu_186_chr29_1492776_1496254,29,micro_derived,0.34343974656228593
gu_187_chr29_1531996_1535357,29,micro_derived,0.408781021091747
gu_188_chr29_1545595_1549081,29,micro_derived,0.3553624350735703
gu_189_chr29_1678209_1681650,29,micro_derived,0.44038872958311504
gu_190_chr29_1850465_1853955,29,micro_derived,0.34112092488346574
gu_191_chr29_1930679_1933927,29,micro_derived,0.5843922258630859
gu_192_chr29_1991973_1995472,29,micro_derived,0.41665802933777
gu_193_chr29_2029761_2033268,29,micro_derived,0.4338259389425329
gu_194_chr29_2125215_2128460,29,micro_derived,0.5160031700484008
gu_195_chr29_2149600_2153087,29,micro_derived,0.4166944601759643
gu_196_chr29_2235895_2239350,29,micro_derived,0.36821959272766097
gu_197_chr29_2302794_2306041,29,micro_derived,0.5077315441325709
gu_198_chr29_2392670_2396178,29,micro_derived,0.39991642134344246
gu_199_chr29_2431075_2434225,29,micro_derived,0.5171740371318329
gu_200_chr29_2440668_2444317,29,micro_derived,0.4658525948234604
gu_201_chr29_2460696_2478783,29,micro_derived,0.436397006159174
gu_202_chr30_2347314_2350798,30,micro_derived,0.3660949831881031
gu_203_chr30_2356706_2359763,30,micro_derived,0.5236697862479345
gu_204_chr30_2514352_2517840,30,micro_derived,0.4221339446493614
gu_205_chr30_3032603_3036088,30,micro_derived,0.36427487875859704
gu_206_chr30_3131368_3134858,30,micro_derived,0.3910062096071093
gu_207_chr30_3282286_3285769,30,micro_derived,0.3596341832954122
gu_208_chr30_3430251_3433571,30,micro_derived,0.508547109904307
gu_209_chr30_3507484_3510979,30,micro_derived,0.42026104542034604
gu_210_chr30_3958278_3961513,30,micro_derived,0.440241584541627
gu_211_chr30_3971011_3974366,30,micro_derived,0.36223598316179484
gu_212_chr30_4444409_4447353,30,micro_derived,0.3846612819957716
gu_213_chr30_4699674_4703022,30,micro_derived,0.43710669594143287
gu_214_chr30_4818380_4821618,30,micro_derived,0.332541692057506
gu_215_chr30_4867654_4871152,30,micro_derived,0.4090311794102959
gu_216_chr30_5198346_5202350,30,micro_derived,0.37824964753939927
gu_217_chr30_5391881_5395309,30,micro_derived,0.4244179501120939
gu_218_chr30_5524514_5527959,30,micro_derived,0.36746110786609637
gu_219_chr30_5620579_5624569,30,micro_derived,0.45610721178949515
gu_220_chr30_5634846_5638335,30,micro_derived,0.3696963667037818
gu_221_chr30_5902272_5905712,30,micro_derived,0.43582796666248264
gu_222_chr30_6272448_6275937,30,micro_derived,0.3606391085193357
gu_223_chr30_6309804_6313158,30,micro_derived,0.42913012661730976
gu_224_chr30_6323553_6327062,30,micro_derived,0.37886288675594865
gu_225_chr30_6785028_6788382,30,micro_derived,0.3721588485086202
gu_226_chr30_6895316_6898738,30,micro_derived,0.4178524648957719
gu_227_chr30_7130015_7133441,30,micro_derived,0.4116946285289582
gu_228_chr30_7233516_7236956,30,micro_derived,0.4249820984562809
gu_229_chr30_7980168_7983467,30,micro_derived,0.42749109856872786
gu_230_chr30_8040142_8043568,30,micro_derived,0.43546167899630855
gu_231_chr30_8427008_8430230,30,micro_derived,0.44433199458451006
gu_232_chr30_8562056_8565564,30,micro_derived,0.39609890327526437
gu_233_chr30_9008213_9010764,30,micro_derived,0.4739612572433633
gu_234_chr30_9141227_9144618,30,micro_derived,0.5855419676268816
gu_235_chr30_9152098_9155525,30,micro_derived,0.41550495736523163
gu_236_chr30_9402950_9406438,30,micro_derived,0.353505657091107
gu_237_chr30_9413321_9416498,30,micro_derived,0.5693425448948737
gu_238_chr31_2479626_2487131,31,micro_derived,0.39437498440116886
gu_239_chr31_2688834_2692203,31,micro_derived,0.4708672690105031
gu_240_chr31_2755437_2758794,31,micro_derived,0.36597277823077
gu_241_chr31_2839966_2843452,31,micro_derived,0.4222979195902293
gu_242_chr31_3023279_3026583,31,micro_derived,0.5084229634103852
gu_243_chr31_3078654_3091286,31,micro_derived,0.37237391959365423
gu_244_chr31_3195246_3198612,31,micro_derived,0.4315327899604832
gu_245_chr31_3208662_3212034,31,micro_derived,0.36016480308426474
gu_246_chr31_3349687_3353175,31,micro_derived,0.4244713606281607
gu_247_chr31_3408417_3411966,31,micro_derived,0.6025979477563898
gu_248_chr31_3469354_3472840,31,micro_derived,0.3717787021549869
gu_249_chr31_3629970_3633342,31,micro_derived,0.3683740967064127
gu_250_chr31_3726637_3729960,31,micro_derived,0.5198276749194463
gu_251_chr31_3796421_3799743,31,micro_derived,0.5077085230035077
gu_252_chr31_3841994_3845480,31,micro_derived,0.4214399209185347
gu_253_chr31_3856105_3859365,31,micro_derived,0.3564914032864938
gu_254_chr31_3908194_3911683,31,micro_derived,0.4137980979453956
gu_255_chr31_3921763_3925248,31,micro_derived,0.36080174476422366
gu_256_chr31_3973856_3976803,31,micro_derived,0.4300434370994982
gu_257_chr31_3995799_3999081,31,micro_derived,0.4269818605537625
gu_258_chr31_4052960_4055431,31,micro_derived,0.3032199375045518
gu_259_chr31_4166091_4169579,31,micro_derived,0.3323124513829154
gu_260_chr31_4258212_4261699,31,micro_derived,0.4391558251199952
gu_261_chr31_4337918_4341355,31,micro_derived,0.3665653832852425
gu_262_chr31_4403421_4406909,31,micro_derived,0.3550823005754427
gu_263_chr31_4493697_4497152,31,micro_derived,0.42117625962714283
gu_264_chr31_4652183_4655619,31,micro_derived,0.43934244765516073
gu_265_chr31_4749566_4753045,31,micro_derived,0.40038627282364325
gu_266_chr31_4849012_4852518,31,micro_derived,0.40969765032032907
gu_267_chr31_4863405_4866843,31,micro_derived,0.3689555955129324
gu_268_chr31_4904022_4907319,31,micro_derived,0.5049913691624991
gu_269_chr32_2878258_2881700,32,micro_derived,0.3719509836602535
gu_270_chr32_2911281_2914498,32,micro_derived,0.3953400855345177
gu_271_chr32_3085861_3089319,32,micro_derived,0.3827604254856614
gu_272_chr32_3118855_3122244,32,micro_derived,0.41251177744090617
gu_273_chr32_3697159_3700595,32,micro_derived,0.4272155259948665
gu_274_chr32_3870247_3873732,32,micro_derived,0.378574644436515
gu_275_chr32_3903020_3906479,32,micro_derived,0.37928985995101305
gu_276_chr32_4315921_4319428,32,micro_derived,0.3590359900661439
gu_277_chr32_4348642_4352059,32,micro_derived,0.38480871042654413
gu_280_chr33_1940682_1944118,33,micro_derived,0.3602844857043311
gu_281_chr33_2010108_2013562,33,micro_derived,0.4067071867275141
gu_283_chr33_2175695_2179131,33,micro_derived,0.4294156338721763
gu_284_chr33_2238513_2241833,33,micro_derived,0.5973135595115575
gu_285_chr33_2491832_2495320,33,micro_derived,0.4187084997649666
gu_286_chr33_2505410_2508896,33,micro_derived,0.35996348672181977
gu_287_chr33_2658462_2661782,33,micro_derived,0.5080443283622833
gu_288_chr33_2776296_2791743,33,micro_derived,0.4422389012396767
gu_289_chr33_2934751_2938186,33,micro_derived,0.41044212823515125
gu_290_chr33_3043133_3046621,33,micro_derived,0.41948868709040504
gu_291_chr33_3056198_3063744,33,micro_derived,0.32113761211970054
gu_292_chr33_3070974_3074297,33,micro_derived,0.5101224699423226
gu_293_chr33_3081041_3084364,33,micro_derived,0.5115795671540389
gu_294_chr33_3090071_3093247,33,micro_derived,0.5034963437388765
gu_295_chr33_3098926_3102246,33,micro_derived,0.5116267503491689
gu_296_chr33_3284176_3287962,33,micro_derived,0.4028363778057344
gu_297_chr33_3429604_3433059,33,micro_derived,0.4228578944589779
gu_298_chr33_3443178_3446601,33,micro_derived,0.3549364179854536
gu_299_chr33_3480813_3484133,33,micro_derived,0.5041096771615815
gu_300_chr33_3537956_3541463,33,micro_derived,0.3647501141318858
gu_301_chr33_3615554_3618992,33,micro_derived,0.3691983044977448
gu_302_chr33_3656216_3659511,33,micro_derived,0.5212387796387472
gu_303_chr34_386128_389425,34,micro_derived,0.5912661302276192
gu_304_chr34_454434_457898,34,micro_derived,0.36800918157915813
gu_305_chr34_647193_650608,34,micro_derived,0.41762078467638547
gu_306_chr34_657353_660790,34,micro_derived,0.36554325627951123
gu_307_chr34_779685_796487,34,micro_derived,0.32609839801230506
gu_308_chr34_977120_980438,34,micro_derived,0.7061458303082692
gu_309_chr34_1017631_1021062,34,micro_derived,0.4241406266954384
gu_310_chr34_1046828_1050315,34,micro_derived,0.4165616078772524
gu_311_chr34_1060833_1064287,34,micro_derived,0.44246764211577805
gu_312_chr34_1166822_1170308,34,micro_derived,0.40881135853391715
gu_313_chr34_1200118_1203571,34,micro_derived,0.42099026345847396
gu_314_chr34_1330178_1333663,34,micro_derived,0.42636714612221116
gu_315_chr34_1417900_1421051,34,micro_derived,0.5947232219147534
gu_316_chr34_1496505_1508104,34,micro_derived,0.4072851680363223
gu_317_chr34_1534956_1538460,34,micro_derived,0.40171753178812103
gu_318_chr34_1619802_1623535,34,micro_derived,0.34084609493336354
gu_319_chr34_1676441_1680085,34,micro_derived,0.40879698432093436
gu_320_chr34_1729344_1732591,34,micro_derived,0.5801050113640129
gu_321_chr34_1826561_1830049,34,micro_derived,0.4197646153966546
gu_322_chr34_1843517_1847162,34,micro_derived,0.4599211332322448
gu_323_chr34_1875128_1878523,34,micro_derived,0.6078350168798586
gu_324_chr34_1940524_1944046,34,micro_derived,0.45867431919021767
gu_325_chr34_2223309_2226796,34,micro_derived,0.4295579869564569
gu_326_chr34_2237326_2240814,34,micro_derived,0.36296028279834164
gu_327_chr35_2231709_2235102,35,micro_derived,0.38578172645913034
gu_328_chr35_2258214_2261608,35,micro_derived,0.4028855248732333
gu_329_chr35_2270102_2273496,35,micro_derived,0.4106748039165591
gu_330_chr35_2293713_2297107,35,micro_derived,0.4068424459854073
gu_331_chr35_2323237_2326715,35,micro_derived,0.4175115938703014
gu_332_chr35_2354715_2358098,35,micro_derived,0.4338335284612996
gu_333_chr35_2388522_2391914,35,micro_derived,0.41101397960370206
gu_334_chr35_2416361_2419838,35,micro_derived,0.40343293980621125
gu_335_chr35_2445772_2449165,35,micro_derived,0.42516920550642795
gu_336_chr35_2470710_2474098,35,micro_derived,0.4085407251863119
gu_337_chr35_2484076_2487552,35,micro_derived,0.37769517439085404
gu_338_chr35_2509685_2513079,35,micro_derived,0.417663001467867
gu_339_chr35_2554992_2580750,35,micro_derived,0.40699957172204604
gu_340_chr35_2616331_2619724,35,micro_derived,0.4108912043969949
gu_341_chr35_2644722_2648116,35,micro_derived,0.42741842236247807
gu_342_chr35_2667738_2671129,35,micro_derived,0.3968329211164375
gu_343_chr35_2701691_2705011,35,micro_derived,0.41946270202790603
gu_344_chr35_2727800_2731265,35,micro_derived,0.42579346315267225
gu_345_chr35_2799929_2803330,35,micro_derived,0.4122959204378814
gu_346_chr35_2838781_2842181,35,micro_derived,0.4131896406437236
gu_347_chr35_2865367_2868760,35,micro_derived,0.4093205493625396
gu_348_chr35_2887071_2890464,35,micro_derived,0.41092490581253377
gu_349_chr35_2918096_2921496,35,micro_derived,0.42564558180430045
gu_350_chr35_2947301_2950695,35,micro_derived,0.42492904340874327
gu_351_chr35_2984537_2988009,35,micro_derived,0.40498926290592463
gu_352_chr35_3066534_3069931,35,micro_derived,0.4045778717477786
gu_353_chr35_3098000_3101399,35,micro_derived,0.4426741605538115
gu_354_chr35_3126591_3129985,35,micro_derived,0.41399649214511713
gu_355_chr35_3154436_3157830,35,micro_derived,0.42928162711030293
gu_356_chr35_3181744_3185138,35,micro_derived,0.41120298819238255
gu_357_chr35_3242323_3245713,35,micro_derived,0.4165966471153448
gu_358_chr35_3270068_3273460,35,micro_derived,0.4161280322474926
gu_359_chr35_3290846_3294232,35,micro_derived,0.41592989168413325
gu_360_chr35_3310876_3314269,35,micro_derived,0.4075270794058381
gu_361_chr35_3331866_3335259,35,micro_derived,0.40480769656580823
gu_362_chr35_3358987_3362465,35,micro_derived,0.3982771885515396
gu_363_chr35_3380816_3384201,35,micro_derived,0.4153598481565001
gu_364_chr35_3425950_3429271,35,micro_derived,0.414245709243371
gu_365_chr35_3453342_3456735,35,micro_derived,0.4117305479309252
gu_366_chr35_3473840_3477233,35,micro_derived,0.4227410095059931
gu_367_chr35_3522849_3526187,35,micro_derived,0.4145600360358876
gu_368_chr35_3560995_3564388,35,micro_derived,0.40777806278833695
gu_369_chr35_3587142_3590536,35,micro_derived,0.41324155159075093
gu_370_chr35_3618945_3622332,35,micro_derived,0.41251984795995944
gu_371_chr35_3645158_3648697,35,micro_derived,0.4372674846617143
gu_372_chr35_3676694_3680014,35,micro_derived,0.4128981278871883
gu_373_chr35_3707656_3711036,35,micro_derived,0.4087351783955022
gu_374_chr35_3740785_3744179,35,micro_derived,0.38280086651123935
gu_375_chr36_1716181_1719660,36,micro_derived,0.4171502331876815
gu_376_chr36_2336066_2339531,36,micro_derived,0.40196858128058244
gu_377_chr36_2439849_2443322,36,micro_derived,0.4237308431367669
gu_378_chr36_2595912_2599335,36,micro_derived,0.378465909827488
gu_379_chr36_2706631_2709913,36,micro_derived,0.374821698784872
gu_380_chr36_2791567_2793848,36,micro_derived,0.3818825505600539
gu_381_chr36_3234909_3238995,36,micro_derived,0.36668691786965896
gu_382_chr36_3267027_3270717,36,micro_derived,0.5064705363656636
gu_383_chr36_3277103_3280404,36,micro_derived,0.5665014688943866
gu_384_chr36_3595701_3599149,36,micro_derived,0.3694185232350619
gu_385_chr36_3777810_3781058,36,micro_derived,0.4130527754766228
gu_386_chr36_3828621_3832059,36,micro_derived,0.43765745481379215
gu_387_chr36_3907516_3911005,36,micro_derived,0.38872856004595374
gu_388_chr37_1964424_1967937,37,micro_derived,0.8121430484647546
gu_389_chr37_2058486_2062004,37,micro_derived,0.8166920793664932
gu_390_chr37_2411651_2415156,37,micro_derived,0.8054798206927617
gu_391_chr37_2496059_2499517,37,micro_derived,0.3556253494595286
gu_392_chr37_2607194_2610565,37,micro_derived,0.42103187811002996
gu_393_chr37_3082087_3085570,37,micro_derived,0.4214708770171728
gu_394_chr37_3270775_3274233,37,micro_derived,0.35897351691348994
gu_395_chr37_3703786_3707296,37,micro_derived,0.8155504149277998
gu_396_chr37_3822953_3826302,37,micro_derived,0.4038608248125875
gu_397_chr37_4088541_4091980,37,micro_derived,0.4540512109437206
gu_398_chr37_4126093_4129575,37,micro_derived,0.3905712690411024
gu_399_chr37_4374591_4378102,37,micro_derived,0.807653519035062
gu_400_chr37_4683342_4686689,37,micro_derived,0.3621109830385264
gu_401_chr37_4695121_4698602,37,micro_derived,0.3916414806423312
gu_402_chr37_4949561_4952919,37,micro_derived,0.4392966743062771
gu_403_chr37_5839043_5856279,37,micro_derived,0.8146287314007365
gu_405_chr37_6951802_6955125,37,micro_derived,0.7008183513018359
gu_406_chr37_7118591_7122007,37,micro_derived,0.5052164495853206
gu_407_chr37_7176315_7179757,37,micro_derived,0.41532790082399446
gu_408_chr37_7188755_7192193,37,micro_derived,0.3668333608196867
gu_409_chr37_7229212_7232508,37,micro_derived,0.5049735372444674
gu_413_chrZ_22440947_22442914,Z,sex_chrom,0.5763330988188508
gu_414_chrZ_22443627_22446701,Z,sex_chrom,0.5840167945529144
gu_416_chrZ_37022345_37023661,Z,sex_chrom,0.5824016576888216
