seq1,seq2,max_identical_run
gu_23_chr7_800589_803138,gu_370_chr7_9221819_9224347,48
gu_23_chr7_800589_803138,gu_372_chr7_9229642_9232170,48
gu_23_chr7_800589_803138,gu_374_chr7_9237509_9240037,48
gu_23_chr7_800589_803138,gu_376_chr7_9245330_9247858,48
gu_23_chr7_800589_803138,gu_442_chr8_39057864_39059985,49
gu_23_chr7_800589_803138,gu_444_chr8_39065590_39068118,49
gu_23_chr7_800589_803138,gu_447_chr8_39076698_39078819,49
gu_23_chr7_800589_803138,gu_449_chr8_39084389_39086917,49
gu_23_chr7_800589_803138,gu_451_chr8_39092351_39094879,49
gu_23_chr7_800589_803138,gu_453_chr8_39100323_39102851,49
gu_23_chr7_800589_803138,gu_455_chr8_39108211_39110739,49
gu_23_chr7_800589_803138,gu_460_chr8_39123998_39126526,49
gu_23_chr7_800589_803138,gu_462_chr8_39131929_39134457,49
gu_23_chr7_800589_803138,gu_464_chr8_39139940_39142468,49
gu_23_chr7_800589_803138,gu_565_chr8_38066803_38069349,35
gu_23_chr7_800589_803138,gu_616_chr8_43675657_43678206,48
gu_23_chr7_800589_803138,gu_687_chr9_1216578_1219127,29
gu_23_chr7_800589_803138,gu_841_chr9_11446160_11448709,43
gu_23_chr7_800589_803138,gu_960_chr9_519414_521945,48
gu_23_chr7_800589_803138,gu_962_chr9_533134_535665,48
gu_23_chr7_800589_803138,gu_964_chr9_541102_543633,48
gu_23_chr7_800589_803138,gu_5347_chrunknown_3714351_3716913,30
gu_23_chr7_800589_803138,gu_5359_chrunknown_5123497_5126161,41
gu_35_chr7_1026314_1028981,gu_221_chr7_3529270_3531263,62
gu_35_chr7_1026314_1028981,gu_227_chr7_3832214_3833745,41
gu_35_chr7_1026314_1028981,gu_241_chr7_5168007_5170656,20
gu_35_chr7_1026314_1028981,gu_272_chr7_5686596_5688589,41
gu_35_chr7_1026314_1028981,gu_275_chr7_5696900_5698893,41
gu_35_chr7_1026314_1028981,gu_278_chr7_5707215_5709208,41
gu_35_chr7_1026314_1028981,gu_379_chr7_9305096_9307080,59
gu_35_chr7_1026314_1028981,gu_429_chr8_38596426_38598419,51
gu_35_chr7_1026314_1028981,gu_435_chr8_38990084_38992077,51
gu_35_chr7_1026314_1028981,gu_574_chr8_39498400_39500390,41
gu_35_chr7_1026314_1028981,gu_577_chr8_39508721_39510711,41
gu_35_chr7_1026314_1028981,gu_580_chr8_39519044_39521034,41
gu_35_chr7_1026314_1028981,gu_583_chr8_39529366_39531356,41
gu_35_chr7_1026314_1028981,gu_586_chr8_39539689_39541679,41
gu_35_chr7_1026314_1028981,gu_723_chr9_3372371_3374361,69
gu_35_chr7_1026314_1028981,gu_730_chr9_3555514_3557507,69
gu_35_chr7_1026314_1028981,gu_733_chr9_3565833_3567826,69
gu_35_chr7_1026314_1028981,gu_784_chr9_6845628_6847621,72
gu_35_chr7_1026314_1028981,gu_865_chr9_13440692_13442685,62
gu_35_chr7_1026314_1028981,gu_868_chr9_13450878_13453547,62
gu_35_chr7_1026314_1028981,gu_870_chr9_13461213_13463206,44
gu_35_chr7_1026314_1028981,gu_873_chr9_13471547_13473540,44
gu_35_chr7_1026314_1028981,gu_876_chr9_13481651_13483644,62
gu_35_chr7_1026314_1028981,gu_879_chr9_13491985_13494654,62
gu_35_chr7_1026314_1028981,gu_881_chr9_13502320_13504313,44
gu_35_chr7_1026314_1028981,gu_884_chr9_13512654_13515323,62
gu_35_chr7_1026314_1028981,gu_886_chr9_13522988_13525657,62
gu_35_chr7_1026314_1028981,gu_888_chr9_13533353_13536022,62
gu_35_chr7_1026314_1028981,gu_890_chr9_13543687_13546356,62
gu_35_chr7_1026314_1028981,gu_892_chr9_13554023_13556692,62
gu_35_chr7_1026314_1028981,gu_894_chr9_13564955_13567684,62
gu_35_chr7_1026314_1028981,gu_896_chr9_13576007_13578677,62
gu_35_chr7_1026314_1028981,gu_901_chr9_13596676_13599345,62
gu_35_chr7_1026314_1028981,gu_903_chr9_13607669_13610338,62
gu_35_chr7_1026314_1028981,gu_905_chr9_13618661_13621331,62
gu_35_chr7_1026314_1028981,gu_916_chr9_13659998_13662667,62
gu_35_chr7_1026314_1028981,gu_918_chr9_13670332_13672325,33
gu_35_chr7_1026314_1028981,gu_974_chr9_1440097_1442089,23
gu_35_chr7_1026314_1028981,gu_984_chr9_2446229_2448904,35
gu_35_chr7_1026314_1028981,gu_1087_chr9_15005997_15008209,35
gu_35_chr7_1026314_1028981,gu_1099_chr9_15488343_15490336,59
gu_35_chr7_1026314_1028981,gu_1276_chr20_780039_782249,31
gu_35_chr7_1026314_1028981,gu_1278_chr20_790375_792571,26
gu_35_chr7_1026314_1028981,gu_1280_chr20_800700_802910,31
gu_35_chr7_1026314_1028981,gu_1282_chr20_811035_813231,31
gu_35_chr7_1026314_1028981,gu_1284_chr20_821360_823570,31
gu_35_chr7_1026314_1028981,gu_1286_chr20_831695_834350,31
gu_35_chr7_1026314_1028981,gu_1288_chr20_842019_844229,31
gu_35_chr7_1026314_1028981,gu_1290_chr20_852359_854569,31
gu_35_chr7_1026314_1028981,gu_1292_chr20_862699_864909,31
gu_35_chr7_1026314_1028981,gu_1294_chr20_873039_875249,31
gu_35_chr7_1026314_1028981,gu_1296_chr20_883370_885580,31
gu_35_chr7_1026314_1028981,gu_1298_chr20_893706_895916,31
gu_35_chr7_1026314_1028981,gu_1300_chr20_904042_906252,31
gu_35_chr7_1026314_1028981,gu_1302_chr20_914378_916588,31
gu_35_chr7_1026314_1028981,gu_1304_chr20_924715_926925,31
gu_35_chr7_1026314_1028981,gu_1306_chr20_935051_937261,31
gu_35_chr7_1026314_1028981,gu_1308_chr20_945387_947583,31
gu_35_chr7_1026314_1028981,gu_1310_chr20_955712_957922,31
gu_35_chr7_1026314_1028981,gu_1312_chr20_966049_968259,31
gu_35_chr7_1026314_1028981,gu_1314_chr20_976386_978596,31
gu_35_chr7_1026314_1028981,gu_1316_chr20_986722_988930,31
gu_35_chr7_1026314_1028981,gu_1318_chr20_997056_999266,31
gu_35_chr7_1026314_1028981,gu_1320_chr20_1007393_1009603,31
gu_35_chr7_1026314_1028981,gu_1322_chr20_1017729_1019937,31
gu_35_chr7_1026314_1028981,gu_1324_chr20_1028063_1030442,31
gu_35_chr7_1026314_1028981,gu_1326_chr20_1038571_1040779,31
gu_35_chr7_1026314_1028981,gu_1328_chr20_1048906_1051102,25
gu_35_chr7_1026314_1028981,gu_1330_chr20_1059231_1061425,31
gu_35_chr7_1026314_1028981,gu_1332_chr20_1069554_1071750,31
gu_35_chr7_1026314_1028981,gu_1334_chr20_1079877_1082087,31
gu_35_chr7_1026314_1028981,gu_1336_chr20_1090213_1092423,31
gu_35_chr7_1026314_1028981,gu_1338_chr20_1100549_1102745,31
gu_35_chr7_1026314_1028981,gu_1340_chr20_1110874_1113070,31
gu_35_chr7_1026314_1028981,gu_1342_chr20_1121199_1123409,31
gu_35_chr7_1026314_1028981,gu_1344_chr20_1131536_1133741,31
gu_35_chr7_1026314_1028981,gu_1346_chr20_1141867_1144072,31
gu_35_chr7_1026314_1028981,gu_1348_chr20_1152198_1154408,31
gu_35_chr7_1026314_1028981,gu_1350_chr20_1162535_1164743,31
gu_35_chr7_1026314_1028981,gu_1352_chr20_1172869_1175074,31
gu_35_chr7_1026314_1028981,gu_1354_chr20_1183200_1185405,31
gu_35_chr7_1026314_1028981,gu_1356_chr20_1193531_1195739,31
gu_35_chr7_1026314_1028981,gu_1358_chr20_1203865_1206075,31
gu_35_chr7_1026314_1028981,gu_1360_chr20_1214201_1216409,31
gu_35_chr7_1026314_1028981,gu_1362_chr20_1224536_1226746,31
gu_35_chr7_1026314_1028981,gu_1364_chr20_1234872_1237080,31
gu_35_chr7_1026314_1028981,gu_1366_chr20_1245206_1247414,31
gu_35_chr7_1026314_1028981,gu_1368_chr20_1255540_1257750,31
gu_35_chr7_1026314_1028981,gu_1370_chr20_1265876_1268086,31
gu_35_chr7_1026314_1028981,gu_1372_chr20_1276216_1278412,31
gu_35_chr7_1026314_1028981,gu_1374_chr20_1286537_1288747,31
gu_35_chr7_1026314_1028981,gu_1376_chr20_1296863_1299073,31
gu_35_chr7_1026314_1028981,gu_1378_chr20_1307199_1309409,31
gu_35_chr7_1026314_1028981,gu_1380_chr20_1317535_1319731,31
gu_35_chr7_1026314_1028981,gu_1382_chr20_1327860_1330070,31
gu_35_chr7_1026314_1028981,gu_1384_chr20_1338196_1340392,31
gu_35_chr7_1026314_1028981,gu_1386_chr20_1348521_1350717,31
gu_35_chr7_1026314_1028981,gu_1388_chr20_1358846_1361042,31
gu_35_chr7_1026314_1028981,gu_1390_chr20_1369171_1371367,31
gu_35_chr7_1026314_1028981,gu_1392_chr20_1388755_1390965,31
gu_35_chr7_1026314_1028981,gu_1394_chr20_1399092_1401302,31
gu_35_chr7_1026314_1028981,gu_1396_chr20_1409428_1412084,31
gu_35_chr7_1026314_1028981,gu_1398_chr20_1419758_1421954,31
gu_35_chr7_1026314_1028981,gu_1400_chr20_1430083_1432279,31
gu_35_chr7_1026314_1028981,gu_1402_chr20_1440408_1442618,31
gu_35_chr7_1026314_1028981,gu_1404_chr20_1450744_1452954,31
gu_35_chr7_1026314_1028981,gu_1406_chr20_1461080_1463290,31
gu_35_chr7_1026314_1028981,gu_1408_chr20_1471416_1473626,31
gu_35_chr7_1026314_1028981,gu_1410_chr20_1481753_1483963,31
gu_35_chr7_1026314_1028981,gu_1412_chr20_1492090_1494300,31
gu_35_chr7_1026314_1028981,gu_1414_chr20_1502427_1504618,31
gu_35_chr7_1026314_1028981,gu_1416_chr20_1512748_1514939,31
gu_35_chr7_1026314_1028981,gu_1418_chr20_1523068_1525278,31
gu_35_chr7_1026314_1028981,gu_1420_chr20_1533404_1535600,31
gu_35_chr7_1026314_1028981,gu_1422_chr20_1543729_1545939,31
gu_35_chr7_1026314_1028981,gu_1424_chr20_1554066_1556258,31
gu_35_chr7_1026314_1028981,gu_1426_chr20_1564388_1566579,31
gu_35_chr7_1026314_1028981,gu_1428_chr20_1574708_1576918,31
gu_35_chr7_1026314_1028981,gu_1430_chr20_1585044_1587240,31
gu_35_chr7_1026314_1028981,gu_1432_chr20_1595369_1597579,31
gu_35_chr7_1026314_1028981,gu_1434_chr20_1605705_1607915,31
gu_35_chr7_1026314_1028981,gu_1436_chr20_1616041_1618251,31
gu_35_chr7_1026314_1028981,gu_1438_chr20_1626377_1628587,31
gu_35_chr7_1026314_1028981,gu_1440_chr20_1636713_1638923,31
gu_35_chr7_1026314_1028981,gu_1442_chr20_1647049_1649245,31
gu_35_chr7_1026314_1028981,gu_1444_chr20_1657374_1659584,31
gu_35_chr7_1026314_1028981,gu_1446_chr20_1667710_1669920,31
gu_35_chr7_1026314_1028981,gu_1448_chr20_1678046_1680242,31
gu_35_chr7_1026314_1028981,gu_1450_chr20_1688371_1690581,31
gu_35_chr7_1026314_1028981,gu_1452_chr20_1698707_1700917,31
gu_35_chr7_1026314_1028981,gu_1454_chr20_1709043_1711239,31
gu_35_chr7_1026314_1028981,gu_1456_chr20_1719368_1721564,31
gu_35_chr7_1026314_1028981,gu_1458_chr20_1729693_1731889,31
gu_35_chr7_1026314_1028981,gu_1460_chr20_1740018_1742228,31
gu_35_chr7_1026314_1028981,gu_1462_chr20_1750356_1752552,31
gu_35_chr7_1026314_1028981,gu_1464_chr20_1760672_1762868,31
gu_35_chr7_1026314_1028981,gu_1466_chr20_1771000_1773196,31
gu_35_chr7_1026314_1028981,gu_1468_chr20_1781328_1783524,31
gu_35_chr7_1026314_1028981,gu_1470_chr20_1791573_1793769,31
gu_35_chr7_1026314_1028981,gu_2009_chr26_1862317_1864307,69
gu_35_chr7_1026314_1028981,gu_4242_chr35_5059235_5061446,27
gu_35_chr7_1026314_1028981,gu_4831_chrunknown_1407597_1409801,25
gu_35_chr7_1026314_1028981,gu_4833_chrunknown_1417946_1420160,36
gu_35_chr7_1026314_1028981,gu_4866_chrunknown_1541434_1542965,36
gu_35_chr7_1026314_1028981,gu_5105_chrunknown_1436_3646,31
gu_35_chr7_1026314_1028981,gu_5107_chrunknown_11773_13983,31
gu_35_chr7_1026314_1028981,gu_5109_chrunknown_22110_24320,31
gu_35_chr7_1026314_1028981,gu_5111_chrunknown_32446_34656,31
gu_35_chr7_1026314_1028981,gu_5113_chrunknown_42786_44996,31
gu_35_chr7_1026314_1028981,gu_5115_chrunknown_53126_55322,31
gu_35_chr7_1026314_1028981,gu_5117_chrunknown_63451_65661,31
gu_35_chr7_1026314_1028981,gu_5119_chrunknown_73787_75997,31
gu_35_chr7_1026314_1028981,gu_5121_chrunknown_84123_86333,31
gu_35_chr7_1026314_1028981,gu_5123_chrunknown_94459_96669,31
gu_35_chr7_1026314_1028981,gu_5125_chrunknown_104796_107006,31
gu_35_chr7_1026314_1028981,gu_5127_chrunknown_115132_117342,31
gu_35_chr7_1026314_1028981,gu_5129_chrunknown_125468_127664,31
gu_35_chr7_1026314_1028981,gu_5131_chrunknown_135793_138003,31
gu_35_chr7_1026314_1028981,gu_5133_chrunknown_146129_148325,31
gu_35_chr7_1026314_1028981,gu_5135_chrunknown_156454_158650,31
gu_35_chr7_1026314_1028981,gu_5137_chrunknown_166779_168975,31
gu_35_chr7_1026314_1028981,gu_5139_chrunknown_177104_179314,31
gu_45_chr7_1660149_1662710,gu_157_chr7_11652456_11655017,65
gu_45_chr7_1660149_1662710,gu_211_chr7_3099151_3101755,52
gu_45_chr7_1660149_1662710,gu_237_chr7_4818142_4820746,52
gu_45_chr7_1660149_1662710,gu_401_chr7_11882498_11885102,52
gu_45_chr7_1660149_1662710,gu_433_chr8_38860105_38862668,33
gu_45_chr7_1660149_1662710,gu_480_chr8_41114708_41117312,65
gu_45_chr7_1660149_1662710,gu_536_chr8_44656052_44658614,26
gu_45_chr7_1660149_1662710,gu_541_chr8_44901312_44903875,23
gu_45_chr7_1660149_1662710,gu_605_chr8_42935997_42938558,35
gu_45_chr7_1660149_1662710,gu_672_chr9_720781_723342,65
gu_45_chr7_1660149_1662710,gu_710_chr9_2906879_2909442,26
gu_45_chr7_1660149_1662710,gu_715_chr9_3118003_3120567,26
gu_45_chr7_1660149_1662710,gu_728_chr9_3483788_3486351,26
gu_45_chr7_1660149_1662710,gu_757_chr9_4882803_4885366,26
gu_45_chr7_1660149_1662710,gu_765_chr9_5240046_5242608,26
gu_45_chr7_1660149_1662710,gu_802_chr9_7397505_7400109,65
gu_45_chr7_1660149_1662710,gu_813_chr9_8339801_8342363,21
gu_45_chr7_1660149_1662710,gu_828_chr9_9922141_9924745,65
gu_45_chr7_1660149_1662710,gu_1037_chr9_7579908_7582512,21
gu_45_chr7_1660149_1662710,gu_1055_chr9_9575830_9578391,35
gu_45_chr7_1660149_1662710,gu_1167_chr11_22489783_22492347,26
gu_45_chr7_1660149_1662710,gu_1978_chr26_705748_708311,21
gu_45_chr7_1660149_1662710,gu_2001_chr26_1633261_1635820,65
gu_45_chr7_1660149_1662710,gu_2032_chr26_331648_334209,48
gu_45_chr7_1660149_1662710,gu_2056_chr26_2112613_2115174,52
gu_45_chr7_1660149_1662710,gu_2063_chr26_2613183_2615708,52
gu_45_chr7_1660149_1662710,gu_5177_chrunknown_626742_629303,65
gu_45_chr7_1660149_1662710,gu_5212_chrunknown_2856008_2858569,62
gu_45_chr7_1660149_1662710,gu_5319_chrunknown_4206919_4209480,52
gu_45_chr7_1660149_1662710,gu_5354_chrunknown_4937657_4940261,65
gu_84_chr7_6312003_6314281,gu_189_chr7_1133952_1136559,20
gu_84_chr7_6312003_6314281,gu_536_chr8_44656052_44658614,20
gu_84_chr7_6312003_6314281,gu_541_chr8_44901312_44903875,20
gu_84_chr7_6312003_6314281,gu_765_chr9_5240046_5242608,22
gu_84_chr7_6312003_6314281,gu_813_chr9_8339801_8342363,22
gu_84_chr7_6312003_6314281,gu_1135_chr10_39560025_39562269,31
gu_84_chr7_6312003_6314281,gu_1978_chr26_705748_708311,20
gu_84_chr7_6312003_6314281,gu_2049_chr26_1347518_1349797,52
gu_84_chr7_6312003_6314281,gu_5234_chrunknown_4492795_4495073,63
gu_111_chr7_7175660_7178191,gu_340_chr7_9103797_9106325,29
gu_111_chr7_7175660_7178191,gu_342_chr7_9111665_9114193,29
gu_111_chr7_7175660_7178191,gu_344_chr7_9119529_9122057,29
gu_111_chr7_7175660_7178191,gu_346_chr7_9127428_9129956,29
gu_111_chr7_7175660_7178191,gu_348_chr7_9135336_9137864,29
gu_111_chr7_7175660_7178191,gu_350_chr7_9143229_9145757,29
gu_111_chr7_7175660_7178191,gu_352_chr7_9151104_9153632,29
gu_111_chr7_7175660_7178191,gu_354_chr7_9158948_9161476,29
gu_111_chr7_7175660_7178191,gu_356_chr7_9166825_9169353,29
gu_111_chr7_7175660_7178191,gu_358_chr7_9174656_9177184,29
gu_111_chr7_7175660_7178191,gu_360_chr7_9182517_9185045,29
gu_111_chr7_7175660_7178191,gu_362_chr7_9190397_9192925,29
gu_111_chr7_7175660_7178191,gu_364_chr7_9198255_9200783,29
gu_111_chr7_7175660_7178191,gu_366_chr7_9206126_9208654,29
gu_111_chr7_7175660_7178191,gu_368_chr7_9213988_9216516,29
gu_111_chr7_7175660_7178191,gu_370_chr7_9221819_9224347,29
gu_111_chr7_7175660_7178191,gu_372_chr7_9229642_9232170,29
gu_111_chr7_7175660_7178191,gu_374_chr7_9237509_9240037,29
gu_111_chr7_7175660_7178191,gu_376_chr7_9245330_9247858,29
gu_111_chr7_7175660_7178191,gu_442_chr8_39057864_39059985,29
gu_111_chr7_7175660_7178191,gu_444_chr8_39065590_39068118,29
gu_111_chr7_7175660_7178191,gu_447_chr8_39076698_39078819,29
gu_111_chr7_7175660_7178191,gu_449_chr8_39084389_39086917,29
gu_111_chr7_7175660_7178191,gu_451_chr8_39092351_39094879,29
gu_111_chr7_7175660_7178191,gu_453_chr8_39100323_39102851,29
gu_111_chr7_7175660_7178191,gu_455_chr8_39108211_39110739,29
gu_111_chr7_7175660_7178191,gu_460_chr8_39123998_39126526,29
gu_111_chr7_7175660_7178191,gu_462_chr8_39131929_39134457,29
gu_111_chr7_7175660_7178191,gu_464_chr8_39139940_39142468,29
gu_111_chr7_7175660_7178191,gu_565_chr8_38066803_38069349,29
gu_111_chr7_7175660_7178191,gu_616_chr8_43675657_43678206,29
gu_111_chr7_7175660_7178191,gu_687_chr9_1216578_1219127,42
gu_111_chr7_7175660_7178191,gu_841_chr9_11446160_11448709,49
gu_111_chr7_7175660_7178191,gu_960_chr9_519414_521945,29
gu_111_chr7_7175660_7178191,gu_962_chr9_533134_535665,29
gu_111_chr7_7175660_7178191,gu_964_chr9_541102_543633,29
gu_111_chr7_7175660_7178191,gu_5347_chrunknown_3714351_3716913,28
gu_111_chr7_7175660_7178191,gu_5359_chrunknown_5123497_5126161,49
gu_157_chr7_11652456_11655017,gu_211_chr7_3099151_3101755,52
gu_157_chr7_11652456_11655017,gu_237_chr7_4818142_4820746,52
gu_157_chr7_11652456_11655017,gu_401_chr7_11882498_11885102,52
gu_157_chr7_11652456_11655017,gu_433_chr8_38860105_38862668,35
gu_157_chr7_11652456_11655017,gu_480_chr8_41114708_41117312,74
gu_157_chr7_11652456_11655017,gu_536_chr8_44656052_44658614,29
gu_157_chr7_11652456_11655017,gu_541_chr8_44901312_44903875,26
gu_157_chr7_11652456_11655017,gu_605_chr8_42935997_42938558,35
gu_157_chr7_11652456_11655017,gu_672_chr9_720781_723342,74
gu_157_chr7_11652456_11655017,gu_710_chr9_2906879_2909442,35
gu_157_chr7_11652456_11655017,gu_715_chr9_3118003_3120567,35
gu_157_chr7_11652456_11655017,gu_728_chr9_3483788_3486351,35
gu_157_chr7_11652456_11655017,gu_757_chr9_4882803_4885366,35
gu_157_chr7_11652456_11655017,gu_765_chr9_5240046_5242608,35
gu_157_chr7_11652456_11655017,gu_802_chr9_7397505_7400109,74
gu_157_chr7_11652456_11655017,gu_813_chr9_8339801_8342363,21
gu_157_chr7_11652456_11655017,gu_828_chr9_9922141_9924745,74
gu_157_chr7_11652456_11655017,gu_1037_chr9_7579908_7582512,21
gu_157_chr7_11652456_11655017,gu_1055_chr9_9575830_9578391,35
gu_157_chr7_11652456_11655017,gu_1167_chr11_22489783_22492347,35
gu_157_chr7_11652456_11655017,gu_1978_chr26_705748_708311,21
gu_157_chr7_11652456_11655017,gu_2001_chr26_1633261_1635820,74
gu_157_chr7_11652456_11655017,gu_2032_chr26_331648_334209,48
gu_157_chr7_11652456_11655017,gu_2056_chr26_2112613_2115174,52
gu_157_chr7_11652456_11655017,gu_2063_chr26_2613183_2615708,52
gu_157_chr7_11652456_11655017,gu_5177_chrunknown_626742_629303,74
gu_157_chr7_11652456_11655017,gu_5212_chrunknown_2856008_2858569,70
gu_157_chr7_11652456_11655017,gu_5319_chrunknown_4206919_4209480,52
gu_157_chr7_11652456_11655017,gu_5354_chrunknown_4937657_4940261,71
gu_189_chr7_1133952_1136559,gu_211_chr7_3099151_3101755,21
gu_189_chr7_1133952_1136559,gu_237_chr7_4818142_4820746,21
gu_189_chr7_1133952_1136559,gu_262_chr7_5602654_5605261,120
gu_189_chr7_1133952_1136559,gu_401_chr7_11882498_11885102,21
gu_189_chr7_1133952_1136559,gu_792_chr9_6959276_6961883,37
gu_189_chr7_1133952_1136559,gu_1135_chr10_39560025_39562269,20
gu_189_chr7_1133952_1136559,gu_1159_chr10_38707040_38709333,45
gu_189_chr7_1133952_1136559,gu_2049_chr26_1347518_1349797,20
gu_189_chr7_1133952_1136559,gu_5234_chrunknown_4492795_4495073,20
gu_189_chr7_1133952_1136559,gu_5288_chrunknown_1846347_1848954,108
gu_197_chr7_1300223_1302786,gu_211_chr7_3099151_3101755,30
gu_197_chr7_1300223_1302786,gu_232_chr7_4010640_4013204,85
gu_197_chr7_1300223_1302786,gu_237_chr7_4818142_4820746,30
gu_197_chr7_1300223_1302786,gu_315_chr7_7337007_7339571,127
gu_197_chr7_1300223_1302786,gu_321_chr7_7939564_7942127,91
gu_197_chr7_1300223_1302786,gu_401_chr7_11882498_11885102,30
gu_197_chr7_1300223_1302786,gu_406_chr7_12392639_12395202,65
gu_197_chr7_1300223_1302786,gu_433_chr8_38860105_38862668,52
gu_197_chr7_1300223_1302786,gu_536_chr8_44656052_44658614,38
gu_197_chr7_1300223_1302786,gu_541_chr8_44901312_44903875,52
gu_197_chr7_1300223_1302786,gu_605_chr8_42935997_42938558,30
gu_197_chr7_1300223_1302786,gu_625_chr8_44372451_44375014,65
gu_197_chr7_1300223_1302786,gu_710_chr9_2906879_2909442,52
gu_197_chr7_1300223_1302786,gu_715_chr9_3118003_3120567,52
gu_197_chr7_1300223_1302786,gu_728_chr9_3483788_3486351,52
gu_197_chr7_1300223_1302786,gu_757_chr9_4882803_4885366,52
gu_197_chr7_1300223_1302786,gu_765_chr9_5240046_5242608,35
gu_197_chr7_1300223_1302786,gu_813_chr9_8339801_8342363,49
gu_197_chr7_1300223_1302786,gu_979_chr9_1648995_1651559,127
gu_197_chr7_1300223_1302786,gu_1024_chr9_6413360_6415923,115
gu_197_chr7_1300223_1302786,gu_1037_chr9_7579908_7582512,34
gu_197_chr7_1300223_1302786,gu_1055_chr9_9575830_9578391,30
gu_197_chr7_1300223_1302786,gu_1067_chr9_12208177_12210739,74
gu_197_chr7_1300223_1302786,gu_1167_chr11_22489783_22492347,52
gu_197_chr7_1300223_1302786,gu_1978_chr26_705748_708311,52
gu_197_chr7_1300223_1302786,gu_2032_chr26_331648_334209,30
gu_197_chr7_1300223_1302786,gu_2049_chr26_1347518_1349797,21
gu_197_chr7_1300223_1302786,gu_2056_chr26_2112613_2115174,30
gu_197_chr7_1300223_1302786,gu_2060_chr26_2481080_2483643,115
gu_197_chr7_1300223_1302786,gu_2063_chr26_2613183_2615708,30
gu_197_chr7_1300223_1302786,gu_5277_chrunknown_1104751_1107314,141
